a,b,c,d
1.8978695910203,2.68455829678743,1.6086295086334,0.507645130485968
0.307146958268278,1.42600674498829,0.507768835192851,0.848590005083537
1.46223172179579,0.75814180787035,2.84832157991511,1.39792728259135
2.59605337064798,0.945533665026402,1.04809682965876,4.85244292204068
0.525669959145826,3.43212279224853,0.028323282266444,2.87704737092658
1.56598513524227,2.25716993142372,2.97542277927288,1.7587975337441
1.7083703379519,2.15640222775424,4.52872395142711,4.20015406775602
0.499243043267045,1.19904373790096,0.083299008177839,2.4455927314061
1.57687387620942,2.81031880723117,1.36110441815772,0.436940362314142
3.88658443141284,1.16153802900742,0.236707262513433,0.610357461081518
1.18775947755994,2.84073480563566,0.307936984620554,0.190133182619596
0.658736331765852,0.80992808413162,0.205312789766911,1.26267137191139
1.15490752274646,2.38502740299303,3.12703602724065,2.34864174420695
2.28454441420064,1.34722296208425,3.82226341194762,2.86781823233053
0.220260463758817,1.05757440731409,3.65013338471035,0.596564158684719
3.80297750963634,0.110402439907972,1.75283961080537,3.51777601928201
2.92104165256823,1.2549319891274,1.61023550286941,1.96444607965709
4.47756104912431,1.50755642130271,0.802455854675146,2.929914919692
2.97648090948182,2.98749595301988,0.728270434611966,2.64533524779936
2.49376057287606,0.575163456512977,2.76622435560197,0.985200837911488
0.92295271316208,1.01834722076342,2.91975625167853,0.368978152035897
0.366595865573471,2.24937276667876,0.161321133109992,0.274522837692142
0.013869948553849,1.45835913533601,1.48461643845102,0.430482976114071
2.82723803814942,0.05875971974466,4.88187797369817,4.43385959375625
0.594131407749711,3.25887384970421,1.68831859564731,3.67560282396593
0.937954614293909,1.68376244583291,0.977287349350009,1.76443161225552
0.97211420018234,1.04477010591233,1.85277797255989,2.42757991540546
0.120688747506081,2.50685587078901,2.69751344564682,0.660558895202468
0.766067701659278,1.75833962151248,2.68244673853042,0.148044110157185
0.626573767108359,2.38193141727726,2.76085939759036,3.05273615039272
0.417274132120991,0.855406002849671,2.08877186658791,1.03221401197976
0.858419078704851,1.29254213689776,2.13302683415672,1.41616605865885
1.22509447844454,1.86660715255905,0.945691114135525,1.52322679138361
1.38794023620041,2.11716231732214,1.89559852219801,1.23545805187435
2.82773057836733,2.4334417090912,2.56478523544179,4.4552853613732
1.42954878189227,0.52489152821761,3.56305686914587,1.70928480767528
1.79926560818868,0.360777690436916,4.75363884022126,0.057200193947762
0.236207071543341,1.22334269182999,0.155241331230773,2.35601251347268
0.482576412847596,1.54315406727664,0.491899533301113,1.76396967166218
2.10712960349166,0.368619528564693,1.20456713724437,2.38193917120094
3.52611549502632,1.95757798899759,2.08751841328754,3.90700500538658
1.77577331577262,0.377653436190105,1.11826586353549,3.04630350681827
1.12322839208494,1.16375739456475,0.335089915371796,1.47337946309878
4.94964746661107,0.593835733430697,0.802955638318303,2.84254824454852
0.276630827905791,1.21802286167639,1.86608143860281,1.67875714578781
0.797770273933769,2.20773297558564,2.54219303415259,2.11376720792423
0.698903624343297,0.097778105805154,1.01987608331288,0.282261209091238
3.95457242836319,1.48553214083279,0.125061404182063,2.18784412259188
1.28805701161393,4.84514075951575,0.661509175348726,0.536357372891785
1.94851510035048,2.03278886310249,1.63199560695774,2.47191266238737
0.073593267231544,1.4898013702439,0.049946995114661,1.52653124255763
0.097494086245751,0.059308034971677,0.437953056590665,1.92240579660437
1.05985075978468,2.46971430229384,1.73679085738288,4.80796593737048
0.875455207921604,4.26869906212964,1.84664209074542,1.77612367789971
0.635189634098464,0.251983563002113,2.16812632280743,1.8272050269928
2.04319303066016,0.944436345296199,1.59734185867079,0.061061269873286
1.90575957642938,0.258160670401484,1.61973028126673,2.10397774310484
0.706101282707947,1.1243629182368,0.396855512698891,3.78122800292728
2.15922869120067,1.99348003778445,2.65075718617189,1.02237390160765
1.26944553851347,1.68209063315,1.00162608676841,2.70694338914284
1.20422649999398,2.4718389776815,1.52755736939779,1.31058705247533
1.77664151961985,1.35090523980944,4.07752199313221,0.205446574939637
0.090962973231613,1.35486311778298,0.249317167602635,2.6366460462301
0.104140109577604,1.42458031608604,1.94033221106929,3.32198530671201
4.76032569058867,1.12701606113156,1.04896862729426,0.65264642208688
1.68844400017328,1.02157989225563,3.61075603143344,1.08526483597894
0.693952169478574,0.582736773936885,0.816417420808319,1.02431755157001
1.15288278708447,0.428098773219449,4.0509586621996,1.50164082658022
2.42943945794766,2.43858349249252,0.842621200597138,1.74521661800979
1.06685334191643,3.76616192300354,4.35134108700801,3.05982300391104
0.333565448124881,1.12727196123232,3.41931724848066,0.892756976280037
3.84253142674002,0.303509596035003,3.67640584509279,1.42230305999382
2.77931830769721,1.64629443365005,1.79138740692375,2.34489736052643
0.509339193269681,0.075194833096334,0.3698507483584,0.945623372595805
1.0616072664842,3.46179062325684,0.682654287053637,0.141146000586567
1.32869895276183,0.934566307696956,3.27086457878785,3.15168717392187
3.02013232062069,1.02132128899007,1.09388207334134,0.444706289673
0.454359290380518,0.120581608602893,3.76503694470107,1.10712518267665
3.90427404438255,1.13313320531512,1.64062330340435,2.58507054013032
0.059709471910952,1.57554949752924,0.925202251887386,2.81906150448432
0.872056542368831,0.993050767073383,2.50517320114514,2.38564089582174
0.928167257151851,0.934338700600937,1.74300061587622,4.32874009161658
1.22845717843863,1.19705047950523,1.50829943352268,2.00750455565016
1.54673380484769,3.15936019660957,0.163993101663715,1.26846096158042
1.30678396478418,0.431185346137354,2.77822655832147,0.265907383408665
3.81272595346235,1.1458282094413,0.985266596122195,0.058048337058485
1.71090630248703,0.809742955962613,2.45732535395181,4.43471261194521
0.671353790946447,1.26330267773562,1.79602790334288,1.63614869884254
1.50439360307382,3.75329648198857,0.536647353780725,2.77107999045632
0.507684066997567,1.42262018171394,4.95915690723167,0.80918590257721
1.70258867983112,1.62915092928726,1.15019587807113,3.80838245753597
2.72693286144163,0.315078228873161,2.75455660733517,0.71709420592798
3.33448642166802,4.95323316915292,4.41519453529779,0.247336301723744
1.2303629885733,3.54345078622585,0.655576240800746,1.59918230520579
2.36403212097782,3.69717614523273,4.69495188922515,2.13406864617139
0.489525715032514,3.09659008936778,2.28988052837743,2.57844388965515
1.63724203286659,1.86466405596108,1.55652117676602,1.47736495938122
2.07269040832375,0.165612558508887,0.134467857921649,1.23356642868305
4.26031192253444,2.38788418904688,1.53946545561976,0.987032932635438
1.28722577814848,3.31073441541466,2.52384152933734,3.46072699376234
0.03963044275198,0.488799058306613,1.41274294196237,0.086450227818194
2.59512137576232,3.93264346709391,3.88567087377263,2.01548539954206
0.001230991061006,0.241472248832157,2.87428354201106,1.97141744118459
3.82806528840508,4.92020391398658,1.27265288863722,1.0506399877828
0.610234219172738,1.19821111322934,3.51152124453251,1.89908927502322
3.70045002520723,0.345421895081676,0.84819985815154,4.89669671671435
0.774600870910652,0.545733637307777,3.16102731704933,0.76193091687659
2.66426874056893,2.12470222724929,1.42493521385045,2.26317012260087
1.21499253973253,0.28214849260445,2.16573982727775,4.30126267641856
1.43348113810654,3.06214435759008,2.06106869668126,2.75723113090405
2.66883171738486,2.50194202989544,1.17638694055,2.13293326407249
1.28794282765422,0.225013221599375,4.38258254899016,0.645888684687636
0.77694059825517,0.308044090597153,0.916956215040907,1.96466816730268
2.37069308199455,3.15771951751374,0.964178430044066,1.24046128836527
0.449325687867298,0.4859438877402,0.922066238842355,1.39346497147376
2.30971053771712,0.473159142976023,2.06583800644577,3.0476143992871
0.74649999207784,3.38148770719736,4.59977238491826,2.69100199801823
3.55883008951458,3.96977522879505,2.6949233338501,0.909547864486931
2.68493985207348,0.201765205053337,1.04316244732529,1.69956028504963
1.88879905508748,0.547150612959854,2.56539845244312,1.26983497042114
0.438744005185968,1.36906784983394,2.46731804073462,1.07751510159856
2.03834599341708,1.55402421677253,3.27348281330205,0.638938730543075
0.525137887744876,4.07770520083411,1.53927242616572,1.37223886432083
3.8138700477126,1.23132965528722,3.20242263754406,0.010938837310137
1.13487650799825,1.06883442777189,1.69595069014053,1.69816424035635
1.39788656259742,1.23335300415043,1.30397395814577,4.2618014853916
0.899205809113213,4.3581385769568,2.86160847510142,0.109852107054205
0.436701736859015,2.72743946305971,2.13542994124189,0.108833980888562
1.13375587906806,2.54661258453326,0.50555260865155,3.85594536402588
3.43524674078824,0.031946852859605,4.30703683030342,1.98769598210671
1.6130534095537,2.15710080293434,0.936992881064158,2.0795969542748
3.24180231060475,2.32870226953969,0.232759172760977,4.15997764777753
0.994948887254287,2.29991028090912,1.35883159672606,3.88778082915185
1.24069615471247,0.810808121129812,1.84110558701233,0.296910611960732
3.09946770407921,1.52462620713194,1.90534002121539,0.01913784412864
0.019783518921091,2.64364952049977,1.11026742289544,1.40227900338235
2.36457223265466,4.14063635673568,0.422284203197524,1.5843008243118
1.87675260245622,2.23933486778438,3.07697677489059,0.979231457665678
1.0535670880206,1.7842594974685,2.39080377746532,3.03964202127181
1.31504365637847,1.84000340690933,0.053348634844344,2.71778942240092
3.46727623219941,1.40326927529777,3.9032467029582,2.54902178707061
0.373394625869736,1.47084730002587,1.49553362655667,0.025139931345692
1.63452394214884,2.49032003044693,2.79194280773799,0.700861832782023
0.656365222001903,0.617806126465973,0.521267360276558,0.797635535986008
1.43175347398171,0.903898275879065,4.69526929201972,0.568285522701309
0.251262927544391,2.25390868898048,0.516518277211472,3.25601135232325
3.75916128270674,1.07673989075499,1.252161677454,1.14369103968967
1.67871030868029,1.95965933240472,0.323888226705978,1.81016095057931
0.582509539964532,2.43061663987686,0.116529276178715,1.2634229727336
4.57432816050934,1.6717815491901,0.6979685003108,0.44273288363037
3.23120435808016,0.826710700998424,2.26687201117131,0.160999800397792
0.645978059871039,1.32632781509952,1.95482838570496,2.41345819151492
0.397990744275852,1.29677631059137,2.88118477236781,2.23811961049283
2.96480812262782,2.51806943937118,0.372860407577076,1.49384608497993
1.72129105456487,1.88980348115279,0.299790282397859,2.04358808333667
0.18235424708231,2.59377444826533,3.72402553429241,2.35927615005385
1.2962907540009,0.506425485946063,0.358942105935618,2.68157774957478
3.43465811912334,2.17170023627713,0.969101248610217,1.88055943307867
1.72578257053375,1.05789859355434,0.854761770463117,3.23519382164854
0.122979673642001,2.10813752199652,0.649561768065099,1.86608901913198
2.5637701938775,2.70027745333818,1.34236454511618,1.39121509031658
4.89217477753376,1.91260346462287,1.26613633530011,4.20455202973087
0.268952589407302,0.712315975791047,2.71615003142081,1.73058798473565
2.46644148206419,1.10222959644095,3.11012853749517,1.90686527553229
4.82964200515626,1.42742666119262,1.6987569694185,3.53015579489351
1.060801671089,1.11312496731036,2.14168289554139,0.172554684122342
2.16147191655361,0.965013088700898,2.2212313351222,2.54586928503787
1.56851006422683,0.186413660044152,0.552260871653481,0.536965277219992
0.667826323209441,1.11430257780637,3.72083402520267,0.569097651616738
1.89487524050973,0.552998339157079,3.67433164400902,3.63092862364608
0.328735071449415,2.06751817309777,0.238222125922599,2.77301942188023
2.38970204300173,0.800977050293835,1.89438071041815,1.80060319230087
2.25801863763634,1.8707498584638,0.354751993645647,1.30677591140171
2.17258994012916,3.06091750149837,0.674904660337214,1.58608988230613
1.13668580896186,2.59704046046327,1.74817447432697,0.219849206961291
0.504459649904967,2.85318815648907,0.56197394972041,3.83297649364491
2.38749570970771,1.97710503867964,3.99547698883308,0.756548606184673
3.10870172934096,0.809154645796461,3.20199449301157,0.964111632483516
2.37288579711226,2.08781152529966,2.45471361066837,2.52776272909203
1.84509712793621,4.15021924426676,0.047767412855034,1.72949773270002
1.01466303392924,1.00059436631284,0.603384411802907,0.074421939701209
1.37278727285582,1.12835375348601,0.565639847549945,1.04982756437516
1.4897016465086,2.30277492787995,1.55518848436448,4.70448085237315
0.705546636947665,3.06694657142502,2.06166022773452,4.43557758524762
1.30070910133044,0.414324149224338,4.4086431016384,1.78475408713612
0.524736610070915,0.944962748864548,3.48259271714697,4.40463576381984
1.90911079166913,2.76462202410564,1.0384090429332,1.83085410091577
3.02004320788543,1.21478349625991,1.6729006679252,2.29234503058638
1.83213969361557,4.60548881877649,4.62969809235402,1.23747471813721
1.38538433425392,2.82258207144323,2.47165621279412,2.36863167073428
1.01056477103943,0.813180613917441,3.24670184251168,0.678253152189454
3.66195113818841,2.30940070821301,2.85396063851411,0.65657963132269
0.530383406061176,1.93457609989516,0.08841638487567,2.15562989660349
2.424527896936,1.37524985580978,2.80330477795968,1.48279780200484
1.7315657924121,1.76444015331671,2.55960886544172,1.13156087261231
1.95033408312126,0.636259742479198,3.61890521389135,0.130590103646082
0.211241605054154,1.44334261109774,2.31067544568236,0.293210403142378
3.6272204251523,1.42848475640783,3.24623176131682,4.04476857518197
0.675295323403237,2.85693077190774,3.54521392310032,1.11006655646231
2.78296217724209,3.78887158273388,1.6192737468685,1.59419225883933
3.11001049942594,1.83208053941662,1.78270155701696,3.56479268276153
1.40360923714498,2.37702577581034,0.741554858820046,2.88871740379398
1.3788835934731,1.90142451035427,0.811955452895857,1.67920131634102
2.38612284963082,0.052821963960102,2.77177721219999,1.82657981676846
4.09592439334192,2.13566069487504,0.588760931693788,0.292975712008047
0.136018225506896,0.370190835475049,0.186013878613545,1.50180188213185
0.688238460985233,2.69614208477641,0.394041864740252,2.56991513578108
0.299562388501947,1.16959552418346,0.809059253759289,0.03117712770296
2.96663901515,2.24702726877505,1.2981470934678,1.83373839438069
2.28500572398505,2.72265683278375,1.18248496556739,0.818652780341018
0.686122262127076,1.98479540960604,0.228827220645524,1.26815212755947
1.16788405475789,0.465572838509786,0.91869583365295,1.61106806240874
0.309441107027258,0.265210004065008,1.20021673325793,1.25263474080201
1.92796798665789,0.640084293461215,0.477084414434451,1.90946821739568
1.54976241084301,0.423581462217606,3.34411044759878,2.71262095503232
0.325307281806818,0.787305139357094,3.0299694649374,0.624736606716483
2.10807745697846,3.29509129228017,1.44607816800586,4.43656316933147
0.378389687263858,0.820419413435838,1.1116852372084,0.783908578971623
2.86809411810647,0.929338212450171,2.13276867342653,0.015894788431813
1.76099229208784,1.10367821742264,2.88955149061943,1.74964488289031
4.19735391150409,0.439487055435648,0.84993305730946,2.59185682622982
0.351901351329318,0.812385939008639,1.56915216618371,1.42367538567981
1.4656477800528,0.503428099915655,3.22101607114522,0.838579711349342
1.86376708971256,1.58894327281806,0.364369957514861,1.80378035251947
4.04371964297327,0.884765342521053,1.03294378196496,1.22412612850309
2.43745104573302,2.1178903046106,0.271998840417005,0.821815351324568
0.450832662750363,2.69556528636306,1.81434922636398,1.15611344145949
0.495715588423165,0.886543590109056,2.32799180430935,1.80611073539131
3.73674684931773,1.57231143654669,1.46981863345131,0.541065375977162
3.87782632069741,2.90266289974623,1.32162553641994,1.72643773838111
1.33417704687126,3.73201784689586,4.48435357530425,0.703820349441891
3.51499085928691,1.14609847348422,1.82551875595244,1.94552397939249
3.21220227176246,2.30452299133681,1.73256357049079,3.22801639676948
3.28474074654807,1.37410838693351,2.69907880980734,1.14273290559869
1.06031986777046,1.95613405157963,3.79759357169898,2.53589298364019
0.970335023882047,3.07539992144037,0.865076331889368,2.91264719802234
3.21606704558869,3.27395844978741,1.57264211636346,0.026340616452453
1.10412130188704,0.230708480564286,0.439057623006879,0.876632115336424
1.54562479362427,1.60856566687665,2.33607214556786,0.779771400989647
0.041944446778793,2.01833975046972,0.384090231364053,1.91352185544299
1.06754575257703,0.290513765302218,1.14147853821267,2.78413191631647
0.122441127143194,3.62214426214734,0.104662470408685,0.171428071047973
4.44317258710085,1.46190060548411,0.955372474099907,2.26806976974654
2.51489117020447,0.69109586006164,0.744695231925895,0.3627797958682
3.61913955638552,1.59792940504753,0.700733290446806,1.13539603968191
1.29028133932726,2.6026869279775,4.9267454339922,1.656760865436
3.53324758056819,0.887930685783601,1.21618265030395,1.4920826183131
1.28815400620331,1.84393151416644,0.540519068090316,1.95513493033788
0.874001754592292,0.586992100134287,1.89232228818689,0.532022910514578
0.076637953556896,0.265186752961816,0.661279160205994,2.03504583575621
0.234915217313713,0.093105953858303,0.047114882501531,0.99741648714263
1.88934178916363,1.58444045538067,0.541284632581801,1.70420414130125
2.99433160337242,0.715815507929531,2.07445429591991,4.8937858685826
0.436591473647399,0.341081963049082,1.88481436081706,2.90516592987356
1.26350140346825,2.54383329054837,2.84753314860419,1.35775802946074
2.10402733606233,1.43307010143166,1.65819961323723,2.82169136909267
2.50829407951329,0.042888264629938,1.77746800004148,2.35553695652826
2.4608371218066,3.16722783408136,0.227198777333457,0.706341378034878
4.77553749772649,3.04363384267718,3.00714159147533,1.87250663811542
0.532981056769858,0.213212901203352,1.97870201922483,3.27290545027649
2.85398251357834,1.58577728146624,0.66177396414479,1.3833771019971
0.433781848088247,0.862938949963564,2.89726278335999,3.75812714303743
3.08773745991646,2.36770882032938,0.799494791232359,0.934584183531018
0.279292346583567,1.57906054425544,2.73520363254104,4.59807290641751
1.2935381720148,1.59029466911478,3.03871211350349,2.93286938875358
2.29576990397383,1.74546466574871,2.5860346991056,0.743966545821714
0.01040544031927,0.890358718312414,4.93124008757316,0.279640009563369
1.00355818440497,2.03867206620398,0.231476087086618,0.093853853687858
2.94964981544425,2.80411909799627,0.400711171446398,0.150935691844069
1.51050837700904,2.60779797432029,0.978822803749202,1.16164076991609
0.041308690854159,1.55610813965429,2.96261427787994,0.602636968912905
2.60598775244082,1.38216122183251,2.37777101790261,2.78193552457653
4.59256509716206,0.128793182543369,1.6727497807024,1.83398934042515
0.031519814694151,1.24953858871718,0.361530704939488,0.257896214027936
4.30381886446612,3.89464671291036,0.243354812629974,4.33282846036793
1.33348994541673,1.53929439518926,1.30903349679002,0.367270428218933
0.297808307682525,2.3530568297733,0.949766480699543,0.560497105918568
4.61338611726685,2.04416263866338,1.13895760763305,2.24037836375961
0.422630781235393,3.41280042879066,2.13773041662754,2.04162907238474
3.03367561871656,2.96836037938251,0.518253050971849,1.99476041953721
0.375171190516798,1.53858027976298,1.52407457963641,0.453077932293728
1.35597072943591,4.39268437247117,0.489831843556048,2.09549350983
1.12785816856421,0.671496696562254,1.67518850433053,0.4604414813331
2.38597435022164,1.3373804675041,0.283102098051048,0.566469302354313
0.341685233642979,3.81952779120589,0.863241598319919,0.26520282678313
1.38676809428411,1.7139544632351,2.83144106218409,1.02011921536294
3.83371615420266,1.41853223825078,0.614025762518184,0.020452908198246
1.81009209211385,1.55843477413097,0.539604688737406,0.126366926797577
1.50019172363517,1.36321791368864,0.18865324596123,1.32510923962154
0.703840718091228,1.60009888011335,1.99320010762063,4.31179760248889
4.54525176541997,1.46828151481314,0.618825643709661,0.090667733827288
0.566578760636698,1.8665393022092,0.576799481784089,2.06872775811358
1.27682936625098,4.13388838412422,4.12412095846355,1.93358263409138
1.19905728993093,3.06433064646514,3.23060358376508,1.6929273417812
1.09826551846528,1.9550683331644,0.165594120339505,0.099787263161203
1.60292547059981,2.24502051491157,2.19431880605405,3.50829842403992
2.27756655082967,3.82088641094052,1.72552637349291,3.16235259754947
0.582314912885747,2.13775834450285,0.714035753748306,0.249523050224626
2.86819988594814,1.2389972952348,2.50604859172138,2.43934145444722
1.99979455496109,1.93775690332724,0.641333577955525,4.31091055245824
0.508903280795369,0.827794264730346,0.01413012809522,0.073607622980773
1.78278263839132,2.46577657300738,2.88502204053675,1.60550396864754
0.577828563431039,4.44748889637533,4.63894801670554,1.85325845766991
4.01220008536028,0.314564528069485,2.52452424590576,2.6822007752992
0.260812820194203,2.37994620871287,0.809495335939179,1.63037269129405
3.96190125295155,0.578899435989302,1.32998642549332,1.55628649751299
0.205078506969807,4.58975466181019,3.99883416779983,0.015048268153025
1.1420564535841,1.01747852478576,1.81068142541471,0.873884133829349
0.476148245957949,2.97348289632594,0.839162268459656,3.52755977467386
1.49000787396632,0.305624982392946,0.876705527582413,1.42344951975094
2.79694549396764,4.50800283296692,0.19437182895314,1.6162703344073
0.008006343785799,2.5721570203593,3.34252247551658,0.814040247343336
2.59046342779269,2.28579763059238,1.87756892888596,2.01027740935504
0.714259345362512,0.710700261947781,3.42331830141838,1.05875790823765
1.90574899625868,2.7210121444155,3.16907462217812,1.28846008716473
0.851880907018774,1.52713735021326,0.119598588301743,4.2508145432436
0.323039846989163,0.082933720940922,3.97616568940284,1.5072765875517
2.45778959176707,1.59459131913071,3.52769700734172,2.85634123761436
1.09201498472606,4.45840123669812,3.05345446830246,0.993004247156142
0.097242054032352,1.79938443111336,1.38363112634341,1.68585493947399
4.30148310461594,1.49969014972236,2.89966369017231,1.8373875755108
0.499189892827586,1.58016092918093,2.2362474571977,2.78291604306876
0.845309552955793,3.06485241912274,0.125989914040256,1.42527809431866
1.43592189100335,1.77734655947361,2.93527883036866,1.23974101767479
4.56503989615975,1.16442660498836,2.76147446523654,3.89143264396852
4.72307877317699,3.29168155959275,0.75630817467764,3.7898067944866
1.87690807809134,1.08732345930873,2.83223776590118,1.98980648677417
0.714591865626837,0.181898639259742,2.75799747191451,1.98127186324888
1.65904618945392,1.51948174722094,0.659352542453199,1.96906382245767
3.62163909471529,2.71809796829994,2.41746810743858,2.5861605576766
1.88827818596153,2.96327369559749,0.624007627664185,1.70960675225429
1.89430679548049,0.913636098564488,0.386277952958659,1.0693810276747
3.20928987024352,0.599661110920509,1.1513993278912,0.745604243754739
0.691445637619857,3.3529947110625,1.55647651432227,1.65815350162599
3.14639187009541,1.25132853985522,2.79038813028228,0.660940786063209
0.841245758029517,3.00273706526146,3.74036714379499,2.61955857348066
3.86666015843632,0.273225248538835,3.63768859477881,3.2975825790771
4.00035851096067,2.94824407075991,0.327939463317525,3.05856133043484
0.318033004231579,3.84314767722795,3.83620924620252,3.54307638440498
0.781556614277484,1.32832514063919,3.62382563165815,3.48138362190081
0.936888210192584,1.51075552020961,1.45465345559743,0.877319161889247
2.4330646970109,3.53419518741486,1.05923031364143,2.03901128119299
0.506576765098201,2.29396661447855,0.272895567847123,3.47203063845633
4.42251162596021,1.78133712899189,0.497094249376085,1.85733122532032
2.07597387009757,1.05185355983086,2.51418107556851,3.87938094789828
0.453644536589408,1.10169948146152,2.63833529999297,2.9647125251758
3.21816686046466,3.58666092120023,1.20292383984463,1.43053162643542
3.43718245619192,1.77709337349132,3.32639070844607,1.39856777707153
2.82187674463053,1.90706969875923,3.42671217978037,0.365902904896203
0.845377543033039,1.13612721582296,2.67553509072734,4.37803557863268
0.341128922625595,2.97358383609081,1.28141217512942,1.64625075354037
2.72678601233436,2.75227286506038,2.83012365426425,0.770086044114153
0.528029252333551,4.77212609763211,4.62652872179547,0.69323921170676
0.359459814761931,1.15974749131598,1.96180261716137,0.145470330787222
1.87454236488425,0.450883336284498,2.31390358390456,4.03522401921103
2.27246897248738,1.96497787834321,1.44394316884429,1.28468733163418
1.8063248107663,1.96205395790932,2.87823899193933,1.800036197004
2.82711547294352,2.64500675340759,1.36072889154647,1.94417466646758
1.0515110096264,2.46068311235928,2.926575733009,0.183013379806614
0.88233563379148,1.58017700697867,0.238150536000171,4.64226823899952
0.747871181325473,0.182721007827529,2.69589731553407,1.90562419452281
0.882588509908657,1.03610881999417,2.71375069590932,2.99620235332356
2.65505982385202,1.86246098039979,2.37130314324559,1.10295232764335
1.02511211969182,2.16926045337585,0.650709806711879,2.10892963562838
